time,Gen_Index,generator_segment,segment_length,marginal_cost,prev_offer,marginal_CO2,CO2damage
12,201_STEAM_3,3,0.20175438599999995,25.758968150000005,25.758968150000005,1.1606738892000001,0
12,202_CT_1,0,0.4,81.09789839999999,81.09789839999999,0.56869550592,0
12,202_CT_1,1,0.19999999999999996,81.09789839999999,81.09789839999999,0.56869550592,0
12,202_CT_1,2,0.20000000000000007,87.3696348,87.3696348,0.61267578624,0
12,202_CT_1,3,0.19999999999999996,97.8432276,97.8432276,0.68612140288,0
12,202_CT_2,0,0.4,81.09789839999999,81.09789839999999,0.56869550592,0
12,202_CT_2,1,0.19999999999999996,81.09789839999999,81.09789839999999,0.56869550592,0
12,202_CT_2,2,0.20000000000000007,87.3696348,87.3696348,0.61267578624,0
12,202_CT_2,3,0.19999999999999996,97.8432276,97.8432276,0.68612140288,0
12,202_STEAM_3,0,0.39473684200000003,21.116646110000005,21.116646110000005,0.9514954024800001,0
12,202_STEAM_3,1,0.20175438599999995,21.116646110000005,21.116646110000005,0.9514954024800001,0
12,202_STEAM_3,2,0.20175438600000006,21.287879300000004,21.287879300000004,0.9592110024,0
12,202_STEAM_3,3,0.20175438599999995,27.27469898,27.27469898,1.22897123664,0
12,202_STEAM_4,0,0.39473684200000003,21.116646110000005,21.116646110000005,0.9514954024800001,0
12,202_STEAM_4,1,0.20175438599999995,21.116646110000005,21.116646110000005,0.9514954024800001,0
12,202_STEAM_4,2,0.20175438600000006,21.287879300000004,21.287879300000004,0.9592110024,0
12,202_STEAM_4,3,0.20175438599999995,27.27469898,27.27469898,1.22897123664,0
12,207_CT_1,0,0.4,34.223084879999995,34.223084879999995,0.471224028224,0
12,207_CT_1,1,0.19999999999999996,34.223084879999995,34.223084879999995,0.471224028224,0
12,207_CT_1,2,0.20000000000000007,36.854732819999995,36.854732819999995,0.5074596787360001,0
12,207_CT_1,3,0.19999999999999996,42.5844951,42.5844951,0.58635384248,0
12,207_CT_2,0,0.4,34.223084879999995,34.223084879999995,0.471224028224,0
12,207_CT_2,1,0.19999999999999996,34.223084879999995,34.223084879999995,0.471224028224,0
12,207_CT_2,2,0.20000000000000007,36.854732819999995,36.854732819999995,0.5074596787360001,0
12,207_CT_2,3,0.19999999999999996,42.5844951,42.5844951,0.58635384248,0
12,213_CC_3,0,0.478873239,24.621651479999997,24.621651479999997,0.339020103904,0
12,213_CC_3,1,0.17370892100000002,24.621651479999997,24.621651479999997,0.339020103904,0
12,213_CC_3,2,0.17370891999999993,27.12890838,27.12890838,0.373542991024,0
12,213_CC_3,3,0.17370892000000004,34.00928778,34.00928778,0.46828021614400006,0
12,213_CT_1,0,0.4,26.817930779999998,26.817930779999998,0.36926108254400003,0
12,213_CT_1,1,0.19999999999999996,26.817930779999998,26.817930779999998,0.36926108254400003,0
12,213_CT_1,2,0.20000000000000007,29.550646439999998,29.550646439999998,0.406888353312,0
12,213_CT_1,3,0.19999999999999996,30.308654339999997,30.308654339999997,0.417325505232,0
12,213_CT_2,0,0.4,26.817930779999998,26.817930779999998,0.36926108254400003,0
12,213_CT_2,1,0.19999999999999996,26.817930779999998,26.817930779999998,0.36926108254400003,0
12,213_CT_2,2,0.20000000000000007,29.550646439999998,29.550646439999998,0.406888353312,0
12,213_CT_2,3,0.19999999999999996,30.308654339999997,30.308654339999997,0.417325505232,0
12,215_CT_4,0,0.4,25.91998296,25.91998296,0.356897071808,0
12,215_CT_4,1,0.19999999999999996,25.91998296,25.91998296,0.356897071808,0
12,215_CT_4,2,0.20000000000000007,27.160006139999997,27.160006139999997,0.373971181872,0
12,215_CT_4,3,0.19999999999999996,32.734279619999995,32.734279619999995,0.45072439137599996,0
12,215_CT_5,0,0.4,25.91998296,25.91998296,0.356897071808,0
12,215_CT_5,1,0.19999999999999996,25.91998296,25.91998296,0.356897071808,0
12,215_CT_5,2,0.20000000000000007,27.160006139999997,27.160006139999997,0.373971181872,0
12,215_CT_5,3,0.19999999999999996,32.734279619999995,32.734279619999995,0.45072439137599996,0
12,216_STEAM_1,0,0.4,18.573516140000002,18.573516140000002,0.83690445552,0
12,216_STEAM_1,1,0.19999999999999996,18.573516140000002,18.573516140000002,0.83690445552,0
12,216_STEAM_1,2,0.20000000000000007,21.843858670000003,21.843858670000003,0.9842628885600001,0
12,216_STEAM_1,3,0.19999999999999996,23.657662090000006,23.657662090000006,1.06599109512,0
12,218_CC_1,0,0.478873239,20.94434136,20.94434136,0.288386536128,0
12,218_CC_1,1,0.17370892100000002,20.94434136,20.94434136,0.288386536128,0
12,218_CC_1,2,0.17370891999999993,21.6712515,21.6712515,0.2983954972,0
12,218_CC_1,3,0.17370892000000004,29.768330759999998,29.768330759999998,0.409885689248,0
12,221_CC_1,0,0.478873239,23.128959,23.128959,0.3184669432,0
12,221_CC_1,1,0.17370892100000002,23.128959,23.128959,0.3184669432,0
12,221_CC_1,2,0.17370891999999993,26.324253839999997,26.324253839999997,0.36246355283200005,0
12,221_CC_1,3,0.17370892000000004,36.12393545999999,36.12393545999999,0.49739719380799996,0
12,223_STEAM_1,0,0.4,19.034365960000002,19.034365960000002,0.85766989728,0
12,223_STEAM_1,1,0.19999999999999996,19.034365960000002,19.034365960000002,0.85766989728,0
12,223_STEAM_1,2,0.20000000000000007,19.689702860000004,19.689702860000004,0.88719873648,0
12,223_STEAM_1,3,0.19999999999999996,20.419029410000004,20.419029410000004,0.9200614768800001,0
12,223_STEAM_2,0,0.4,19.034365960000002,19.034365960000002,0.85766989728,0
12,223_STEAM_2,1,0.19999999999999996,19.034365960000002,19.034365960000002,0.85766989728,0
12,223_STEAM_2,2,0.20000000000000007,19.689702860000004,19.689702860000004,0.88719873648,0
12,223_STEAM_2,3,0.19999999999999996,20.419029410000004,20.419029410000004,0.9200614768800001,0
12,223_STEAM_3,0,0.4,18.861018780000002,18.861018780000002,0.84985904304,0
12,223_STEAM_3,1,0.19999999999999996,18.861018780000002,18.861018780000002,0.84985904304,0
12,223_STEAM_3,2,0.20000000000000007,23.069972870000004,23.069972870000004,1.0395103941600001,0
12,223_STEAM_3,3,0.19999999999999996,24.617413550000002,24.617413550000002,1.1092365564,0
12,223_CT_4,0,0.4,37.2978759,37.2978759,0.51356139832,0
12,223_CT_4,1,0.19999999999999996,37.2978759,37.2978759,0.51356139832,0
12,223_CT_4,2,0.20000000000000007,39.746824499999995,39.746824499999995,0.5472814276,0
12,223_CT_4,3,0.19999999999999996,41.49996072,41.49996072,0.571420686656,0
12,223_CT_5,0,0.4,37.2978759,37.2978759,0.51356139832,0
12,223_CT_5,1,0.19999999999999996,37.2978759,37.2978759,0.51356139832,0
12,223_CT_5,2,0.20000000000000007,39.746824499999995,39.746824499999995,0.5472814276,0
12,223_CT_5,3,0.19999999999999996,41.49996072,41.49996072,0.571420686656,0
12,223_CT_6,0,0.4,37.2978759,37.2978759,0.51356139832,0
12,223_CT_6,1,0.19999999999999996,37.2978759,37.2978759,0.51356139832,0
12,223_CT_6,2,0.20000000000000007,39.746824499999995,39.746824499999995,0.5472814276,0
12,223_CT_6,3,0.19999999999999996,41.49996072,41.49996072,0.571420686656,0
12,301_CT_1,0,0.4,87.25579139999998,87.25579139999998,0.6118774643199999,0
12,301_CT_1,1,0.19999999999999996,87.25579139999998,87.25579139999998,0.6118774643199999,0
12,301_CT_1,2,0.20000000000000007,99.69577019999998,99.69577019999998,0.6991122777599998,0
12,301_CT_1,3,0.19999999999999996,105.36724139999998,105.36724139999998,0.7388832243199999,0
12,301_CT_2,0,0.4,87.25579139999998,87.25579139999998,0.6118774643199999,0
12,301_CT_2,1,0.19999999999999996,87.25579139999998,87.25579139999998,0.6118774643199999,0
12,301_CT_2,2,0.20000000000000007,99.69577019999998,99.69577019999998,0.6991122777599998,0
12,301_CT_2,3,0.19999999999999996,105.36724139999998,105.36724139999998,0.7388832243199999,0
12,301_CT_3,0,0.4,28.469999279999996,28.469999279999996,0.392008721344,0
12,301_CT_3,1,0.19999999999999996,28.469999279999996,28.469999279999996,0.392008721344,0
12,301_CT_3,2,0.20000000000000007,29.286315479999995,29.286315479999995,0.403248731104,0
12,301_CT_3,3,0.19999999999999996,43.742886659999996,43.742886659999996,0.602303951568,0
12,301_CT_4,0,0.4,28.469999279999996,28.469999279999996,0.392008721344,0
12,301_CT_4,1,0.19999999999999996,28.469999279999996,28.469999279999996,0.392008721344,0
12,301_CT_4,2,0.20000000000000007,29.286315479999995,29.286315479999995,0.403248731104,0
12,301_CT_4,3,0.19999999999999996,43.742886659999996,43.742886659999996,0.602303951568,0
12,302_CT_1,0,0.4,87.25579139999998,87.25579139999998,0.6118774643199999,0
12,302_CT_1,1,0.19999999999999996,87.25579139999998,87.25579139999998,0.6118774643199999,0
12,302_CT_1,2,0.20000000000000007,99.69577019999998,99.69577019999998,0.6991122777599998,0
12,302_CT_1,3,0.19999999999999996,105.36724139999998,105.36724139999998,0.7388832243199999,0
12,302_CT_2,0,0.4,87.25579139999998,87.25579139999998,0.6118774643199999,0
12,302_CT_2,1,0.19999999999999996,87.25579139999998,87.25579139999998,0.6118774643199999,0
12,302_CT_2,2,0.20000000000000007,99.69577019999998,99.69577019999998,0.6991122777599998,0
12,302_CT_2,3,0.19999999999999996,105.36724139999998,105.36724139999998,0.7388832243199999,0
12,302_CT_3,0,0.4,33.79160346,33.79160346,0.465282880208,0
12,302_CT_3,1,0.19999999999999996,33.79160346,33.79160346,0.465282880208,0
12,302_CT_3,2,0.20000000000000007,38.38241028,38.38241028,0.528494554144,0
12,302_CT_3,3,0.19999999999999996,38.635079579999996,38.635079579999996,0.531973604784,0
12,302_CT_4,0,0.4,33.79160346,33.79160346,0.465282880208,0
12,302_CT_4,1,0.19999999999999996,33.79160346,33.79160346,0.465282880208,0
12,302_CT_4,2,0.20000000000000007,38.38241028,38.38241028,0.528494554144,0
12,302_CT_4,3,0.19999999999999996,38.635079579999996,38.635079579999996,0.531973604784,0
12,307_CT_1,0,0.4,27.89469072,27.89469072,0.384087190656,0
12,307_CT_1,1,0.19999999999999996,27.89469072,27.89469072,0.384087190656,0
12,307_CT_1,2,0.20000000000000007,29.22023274,29.22023274,0.402338825552,0
12,307_CT_1,3,0.19999999999999996,35.47476972,35.47476972,0.488458709856,0
12,307_CT_2,0,0.4,27.89469072,27.89469072,0.384087190656,0
12,307_CT_2,1,0.19999999999999996,27.89469072,27.89469072,0.384087190656,0
12,307_CT_2,2,0.20000000000000007,29.22023274,29.22023274,0.402338825552,0
12,307_CT_2,3,0.19999999999999996,35.47476972,35.47476972,0.488458709856,0
12,313_CC_1,0,0.478873239,15.731579339999998,15.731579339999998,0.216611045232,0
12,313_CC_1,1,0.17370892100000002,15.731579339999998,15.731579339999998,0.216611045232,0
12,313_CC_1,2,0.17370891999999993,26.755735259999998,26.755735259999998,0.36840470084800003,0
12,313_CC_1,3,0.17370892000000004,33.75273126,33.75273126,0.46474764164800003,0
12,315_STEAM_1,0,0.41666666700000005,75.43677659999999,75.43677659999999,0.56205945496,0
12,315_STEAM_1,1,0.194444444,75.43677659999999,75.43677659999999,0.56205945496,0
12,315_STEAM_1,2,0.1944444449999999,100.39952939999999,100.39952939999999,0.7480503186399999,0
12,315_STEAM_1,3,0.19444444400000005,124.09965539999999,124.09965539999999,0.9246336842399999,0
12,315_STEAM_2,0,0.41666666700000005,75.43677659999999,75.43677659999999,0.56205945496,0
12,315_STEAM_2,1,0.194444444,75.43677659999999,75.43677659999999,0.56205945496,0
12,315_STEAM_2,2,0.1944444449999999,100.39952939999999,100.39952939999999,0.7480503186399999,0
12,315_STEAM_2,3,0.19444444400000005,124.09965539999999,124.09965539999999,0.9246336842399999,0
12,315_STEAM_3,0,0.41666666700000005,75.43677659999999,75.43677659999999,0.56205945496,0
12,315_STEAM_3,1,0.194444444,75.43677659999999,75.43677659999999,0.56205945496,0
12,315_STEAM_3,2,0.1944444449999999,100.39952939999999,100.39952939999999,0.7480503186399999,0
12,315_STEAM_3,3,0.19444444400000005,124.09965539999999,124.09965539999999,0.9246336842399999,0
12,315_STEAM_4,0,0.41666666700000005,75.43677659999999,75.43677659999999,0.56205945496,0
12,315_STEAM_4,1,0.194444444,75.43677659999999,75.43677659999999,0.56205945496,0
12,315_STEAM_4,2,0.1944444449999999,100.39952939999999,100.39952939999999,0.7480503186399999,0
12,315_STEAM_4,3,0.19444444400000005,124.09965539999999,124.09965539999999,0.9246336842399999,0
12,315_STEAM_5,0,0.41666666700000005,75.43677659999999,75.43677659999999,0.56205945496,0
12,315_STEAM_5,1,0.194444444,75.43677659999999,75.43677659999999,0.56205945496,0
12,315_STEAM_5,2,0.1944444449999999,100.39952939999999,100.39952939999999,0.7480503186399999,0
12,315_STEAM_5,3,0.19444444400000005,124.09965539999999,124.09965539999999,0.9246336842399999,0
12,315_CT_6,0,0.4,26.401998239999998,26.401998239999998,0.363534029952,0
12,315_CT_6,1,0.19999999999999996,26.401998239999998,26.401998239999998,0.363534029952,0
12,315_CT_6,2,0.20000000000000007,26.895675179999998,26.895675179999998,0.370331559664,0
12,315_CT_6,3,0.19999999999999996,31.8557679,31.8557679,0.43862799992,0
12,315_CT_7,0,0.4,26.401998239999998,26.401998239999998,0.363534029952,0
12,315_CT_7,1,0.19999999999999996,26.401998239999998,26.401998239999998,0.363534029952,0
12,315_CT_7,2,0.20000000000000007,26.895675179999998,26.895675179999998,0.370331559664,0
12,315_CT_7,3,0.19999999999999996,31.8557679,31.8557679,0.43862799992,0
12,315_CT_8,0,0.4,26.401998239999998,26.401998239999998,0.363534029952,0
12,315_CT_8,1,0.19999999999999996,26.401998239999998,26.401998239999998,0.363534029952,0
12,315_CT_8,2,0.20000000000000007,26.895675179999998,26.895675179999998,0.370331559664,0
12,315_CT_8,3,0.19999999999999996,31.8557679,31.8557679,0.43862799992,0
12,316_STEAM_1,0,0.4,21.116646110000005,21.116646110000005,0.9514954024800001,0
12,316_STEAM_1,1,0.19999999999999996,21.116646110000005,21.116646110000005,0.9514954024800001,0
12,316_STEAM_1,2,0.20000000000000007,21.287879300000004,21.287879300000004,0.9592110024,0
12,316_STEAM_1,3,0.19999999999999996,27.27469898,27.27469898,1.22897123664,0
12,318_CC_1,0,0.478873239,26.845141319999996,26.845141319999996,0.369635749536,0
12,318_CC_1,1,0.17370892100000002,26.845141319999996,26.845141319999996,0.369635749536,0
12,318_CC_1,2,0.17370891999999993,27.27662274,27.27662274,0.375576897552,0
12,318_CC_1,3,0.17370892000000004,31.529241419999998,31.529241419999998,0.43413199601600005,0
12,321_CC_1,0,0.478873239,22.73246256,22.73246256,0.313007509888,0
12,321_CC_1,1,0.17370892100000002,22.73246256,22.73246256,0.313007509888,0
12,321_CC_1,2,0.17370891999999993,25.908321299999997,25.908321299999997,0.35673650024000003,0
12,321_CC_1,3,0.17370892000000004,33.94709226,33.94709226,0.46742383444800006,0
12,322_CT_5,0,0.4,23.334981659999997,23.334981659999997,0.32130370756800003,0
12,322_CT_5,1,0.19999999999999996,23.334981659999997,23.334981659999997,0.32130370756800003,0
12,322_CT_5,2,0.20000000000000007,26.499178739999998,26.499178739999998,0.364872126352,0
12,322_CT_5,3,0.19999999999999996,27.89469072,27.89469072,0.384087190656,0
12,322_CT_6,0,0.4,23.334981659999997,23.334981659999997,0.32130370756800003,0
12,322_CT_6,1,0.19999999999999996,23.334981659999997,23.334981659999997,0.32130370756800003,0
12,322_CT_6,2,0.20000000000000007,26.499178739999998,26.499178739999998,0.364872126352,0
12,322_CT_6,3,0.19999999999999996,27.89469072,27.89469072,0.384087190656,0
12,323_CC_1,0,0.478873239,26.42920878,26.42920878,0.363908696944,0
12,323_CC_1,1,0.17370892100000002,26.42920878,26.42920878,0.363908696944,0
12,323_CC_1,2,0.17370891999999993,30.277556579999995,30.277556579999995,0.416897314384,0
12,323_CC_1,3,0.17370892000000004,31.72748964,31.72748964,0.4368617126720001,0
12,323_CC_2,0,0.478873239,26.42920878,26.42920878,0.363908696944,0
12,323_CC_2,1,0.17370892100000002,26.42920878,26.42920878,0.363908696944,0
12,323_CC_2,2,0.17370891999999993,30.277556579999995,30.277556579999995,0.416897314384,0
12,323_CC_2,3,0.17370892000000004,31.72748964,31.72748964,0.4368617126720001,0
12,114_SYNC_COND_1,0,1.0,0.0,0.0,0.0,0
12,114_SYNC_COND_1,1,0.0,0.0,0.0,0.0,0
12,114_SYNC_COND_1,2,0.0,0.0,0.0,0.0,0
12,114_SYNC_COND_1,3,0.0,0.0,0.0,0.0,0
12,121_NUCLEAR_1,0,0.99,8.1035,8.1035,0.0,0
12,121_NUCLEAR_1,1,0.0033333329999999384,8.1035,8.1035,0.0,0
12,121_NUCLEAR_1,2,0.003333334000000132,8.1035,8.1035,0.0,0
12,121_NUCLEAR_1,3,0.0033333329999999384,8.1035,8.1035,0.0,0
12,122_HYDRO_1,0,1.0,0.0,0.0,0.0,0
12,122_HYDRO_1,1,0.0,0.0,0.0,0.0,0
12,122_HYDRO_1,2,0.0,0.0,0.0,0.0,0
12,122_HYDRO_1,3,0.0,0.0,0.0,0.0,0
12,122_HYDRO_2,0,1.0,0.0,0.0,0.0,0
12,122_HYDRO_2,1,0.0,0.0,0.0,0.0,0
12,122_HYDRO_2,2,0.0,0.0,0.0,0.0,0
12,122_HYDRO_2,3,0.0,0.0,0.0,0.0,0
12,122_HYDRO_3,0,1.0,0.0,0.0,0.0,0
12,122_HYDRO_3,1,0.0,0.0,0.0,0.0,0
12,122_HYDRO_3,2,0.0,0.0,0.0,0.0,0
12,122_HYDRO_3,3,0.0,0.0,0.0,0.0,0
12,122_HYDRO_4,0,1.0,0.0,0.0,0.0,0
12,122_HYDRO_4,1,0.0,0.0,0.0,0.0,0
12,122_HYDRO_4,2,0.0,0.0,0.0,0.0,0
12,122_HYDRO_4,3,0.0,0.0,0.0,0.0,0
12,122_HYDRO_5,0,1.0,0.0,0.0,0.0,0
12,122_HYDRO_5,1,0.0,0.0,0.0,0.0,0
12,122_HYDRO_5,2,0.0,0.0,0.0,0.0,0
12,122_HYDRO_5,3,0.0,0.0,0.0,0.0,0
12,122_HYDRO_6,0,1.0,0.0,0.0,0.0,0
12,122_HYDRO_6,1,0.0,0.0,0.0,0.0,0
12,122_HYDRO_6,2,0.0,0.0,0.0,0.0,0
12,122_HYDRO_6,3,0.0,0.0,0.0,0.0,0
12,201_HYDRO_4,0,1.0,0.0,0.0,0.0,0
12,201_HYDRO_4,1,0.0,0.0,0.0,0.0,0
12,201_HYDRO_4,2,0.0,0.0,0.0,0.0,0
12,201_HYDRO_4,3,0.0,0.0,0.0,0.0,0
12,214_SYNC_COND_1,0,1.0,0.0,0.0,0.0,0
12,214_SYNC_COND_1,1,0.0,0.0,0.0,0.0,0
12,214_SYNC_COND_1,2,0.0,0.0,0.0,0.0,0
12,214_SYNC_COND_1,3,0.0,0.0,0.0,0.0,0
12,215_HYDRO_1,0,1.0,0.0,0.0,0.0,0
12,215_HYDRO_1,1,0.0,0.0,0.0,0.0,0
12,215_HYDRO_1,2,0.0,0.0,0.0,0.0,0
12,215_HYDRO_1,3,0.0,0.0,0.0,0.0,0
12,215_HYDRO_2,0,1.0,0.0,0.0,0.0,0
12,215_HYDRO_2,1,0.0,0.0,0.0,0.0,0
12,215_HYDRO_2,2,0.0,0.0,0.0,0.0,0
12,215_HYDRO_2,3,0.0,0.0,0.0,0.0,0
12,215_HYDRO_3,0,1.0,0.0,0.0,0.0,0
12,215_HYDRO_3,1,0.0,0.0,0.0,0.0,0
12,215_HYDRO_3,2,0.0,0.0,0.0,0.0,0
12,215_HYDRO_3,3,0.0,0.0,0.0,0.0,0
12,222_HYDRO_1,0,1.0,0.0,0.0,0.0,0
12,222_HYDRO_1,1,0.0,0.0,0.0,0.0,0
12,222_HYDRO_1,2,0.0,0.0,0.0,0.0,0
12,222_HYDRO_1,3,0.0,0.0,0.0,0.0,0
12,222_HYDRO_2,0,1.0,0.0,0.0,0.0,0
12,222_HYDRO_2,1,0.0,0.0,0.0,0.0,0
12,222_HYDRO_2,2,0.0,0.0,0.0,0.0,0
12,222_HYDRO_2,3,0.0,0.0,0.0,0.0,0
12,222_HYDRO_3,0,1.0,0.0,0.0,0.0,0
12,222_HYDRO_3,1,0.0,0.0,0.0,0.0,0
12,222_HYDRO_3,2,0.0,0.0,0.0,0.0,0
12,222_HYDRO_3,3,0.0,0.0,0.0,0.0,0
12,222_HYDRO_4,0,1.0,0.0,0.0,0.0,0
12,222_HYDRO_4,1,0.0,0.0,0.0,0.0,0
12,222_HYDRO_4,2,0.0,0.0,0.0,0.0,0
12,222_HYDRO_4,3,0.0,0.0,0.0,0.0,0
12,222_HYDRO_5,0,1.0,0.0,0.0,0.0,0
12,222_HYDRO_5,1,0.0,0.0,0.0,0.0,0
12,222_HYDRO_5,2,0.0,0.0,0.0,0.0,0
12,222_HYDRO_5,3,0.0,0.0,0.0,0.0,0
12,222_HYDRO_6,0,1.0,0.0,0.0,0.0,0
12,222_HYDRO_6,1,0.0,0.0,0.0,0.0,0
12,222_HYDRO_6,2,0.0,0.0,0.0,0.0,0
12,222_HYDRO_6,3,0.0,0.0,0.0,0.0,0
12,314_SYNC_COND_1,0,1.0,0.0,0.0,0.0,0
12,314_SYNC_COND_1,1,0.0,0.0,0.0,0.0,0
12,314_SYNC_COND_1,2,0.0,0.0,0.0,0.0,0
12,314_SYNC_COND_1,3,0.0,0.0,0.0,0.0,0
12,322_HYDRO_1,0,1.0,0.0,0.0,0.0,0
12,322_HYDRO_1,1,0.0,0.0,0.0,0.0,0
12,322_HYDRO_1,2,0.0,0.0,0.0,0.0,0
12,322_HYDRO_1,3,0.0,0.0,0.0,0.0,0
12,322_HYDRO_2,0,1.0,0.0,0.0,0.0,0
12,322_HYDRO_2,1,0.0,0.0,0.0,0.0,0
12,322_HYDRO_2,2,0.0,0.0,0.0,0.0,0
12,322_HYDRO_2,3,0.0,0.0,0.0,0.0,0
12,322_HYDRO_3,0,1.0,0.0,0.0,0.0,0
12,322_HYDRO_3,1,0.0,0.0,0.0,0.0,0
12,322_HYDRO_3,2,0.0,0.0,0.0,0.0,0
12,322_HYDRO_3,3,0.0,0.0,0.0,0.0,0
12,322_HYDRO_4,0,1.0,0.0,0.0,0.0,0
12,322_HYDRO_4,1,0.0,0.0,0.0,0.0,0
12,322_HYDRO_4,2,0.0,0.0,0.0,0.0,0
12,322_HYDRO_4,3,0.0,0.0,0.0,0.0,0
12,320_PV_1,0,1.0,0.0,0.0,0.0,0
12,320_PV_1,1,0.0,0.0,0.0,0.0,0
12,320_PV_1,2,0.0,0.0,0.0,0.0,0
12,320_PV_1,3,0.0,0.0,0.0,0.0,0
12,314_PV_1,0,1.0,0.0,0.0,0.0,0
12,314_PV_1,1,0.0,0.0,0.0,0.0,0
12,314_PV_1,2,0.0,0.0,0.0,0.0,0
12,314_PV_1,3,0.0,0.0,0.0,0.0,0
12,314_PV_2,0,1.0,0.0,0.0,0.0,0
12,314_PV_2,1,0.0,0.0,0.0,0.0,0
12,314_PV_2,2,0.0,0.0,0.0,0.0,0
12,314_PV_2,3,0.0,0.0,0.0,0.0,0
12,313_PV_1,0,1.0,0.0,0.0,0.0,0
12,313_PV_1,1,0.0,0.0,0.0,0.0,0
12,313_PV_1,2,0.0,0.0,0.0,0.0,0
12,313_PV_1,3,0.0,0.0,0.0,0.0,0
12,314_PV_3,0,1.0,0.0,0.0,0.0,0
12,314_PV_3,1,0.0,0.0,0.0,0.0,0
12,314_PV_3,2,0.0,0.0,0.0,0.0,0
12,314_PV_3,3,0.0,0.0,0.0,0.0,0
12,314_PV_4,0,1.0,0.0,0.0,0.0,0
12,314_PV_4,1,0.0,0.0,0.0,0.0,0
12,314_PV_4,2,0.0,0.0,0.0,0.0,0
12,314_PV_4,3,0.0,0.0,0.0,0.0,0
12,313_PV_2,0,1.0,0.0,0.0,0.0,0
12,313_PV_2,1,0.0,0.0,0.0,0.0,0
12,313_PV_2,2,0.0,0.0,0.0,0.0,0
12,313_PV_2,3,0.0,0.0,0.0,0.0,0
12,310_PV_1,0,1.0,0.0,0.0,0.0,0
12,310_PV_1,1,0.0,0.0,0.0,0.0,0
12,310_PV_1,2,0.0,0.0,0.0,0.0,0
12,310_PV_1,3,0.0,0.0,0.0,0.0,0
12,324_PV_1,0,1.0,0.0,0.0,0.0,0
12,324_PV_1,1,0.0,0.0,0.0,0.0,0
12,324_PV_1,2,0.0,0.0,0.0,0.0,0
12,324_PV_1,3,0.0,0.0,0.0,0.0,0
12,312_PV_1,0,1.0,0.0,0.0,0.0,0
12,312_PV_1,1,0.0,0.0,0.0,0.0,0
12,312_PV_1,2,0.0,0.0,0.0,0.0,0
12,312_PV_1,3,0.0,0.0,0.0,0.0,0
12,310_PV_2,0,1.0,0.0,0.0,0.0,0
12,310_PV_2,1,0.0,0.0,0.0,0.0,0
12,310_PV_2,2,0.0,0.0,0.0,0.0,0
12,310_PV_2,3,0.0,0.0,0.0,0.0,0
12,324_PV_2,0,1.0,0.0,0.0,0.0,0
12,324_PV_2,1,0.0,0.0,0.0,0.0,0
12,324_PV_2,2,0.0,0.0,0.0,0.0,0
12,324_PV_2,3,0.0,0.0,0.0,0.0,0
12,324_PV_3,0,1.0,0.0,0.0,0.0,0
12,324_PV_3,1,0.0,0.0,0.0,0.0,0
12,324_PV_3,2,0.0,0.0,0.0,0.0,0
12,324_PV_3,3,0.0,0.0,0.0,0.0,0
12,113_PV_1,0,1.0,0.0,0.0,0.0,0
12,113_PV_1,1,0.0,0.0,0.0,0.0,0
12,113_PV_1,2,0.0,0.0,0.0,0.0,0
12,113_PV_1,3,0.0,0.0,0.0,0.0,0
12,319_PV_1,0,1.0,0.0,0.0,0.0,0
12,319_PV_1,1,0.0,0.0,0.0,0.0,0
12,319_PV_1,2,0.0,0.0,0.0,0.0,0
12,319_PV_1,3,0.0,0.0,0.0,0.0,0
12,215_PV_1,0,1.0,0.0,0.0,0.0,0
12,215_PV_1,1,0.0,0.0,0.0,0.0,0
12,215_PV_1,2,0.0,0.0,0.0,0.0,0
12,215_PV_1,3,0.0,0.0,0.0,0.0,0
12,102_PV_1,0,1.0,0.0,0.0,0.0,0
12,102_PV_1,1,0.0,0.0,0.0,0.0,0
12,102_PV_1,2,0.0,0.0,0.0,0.0,0
12,102_PV_1,3,0.0,0.0,0.0,0.0,0
12,101_PV_1,0,1.0,0.0,0.0,0.0,0
12,101_PV_1,1,0.0,0.0,0.0,0.0,0
12,101_PV_1,2,0.0,0.0,0.0,0.0,0
12,101_PV_1,3,0.0,0.0,0.0,0.0,0
12,102_PV_2,0,1.0,0.0,0.0,0.0,0
12,102_PV_2,1,0.0,0.0,0.0,0.0,0
12,102_PV_2,2,0.0,0.0,0.0,0.0,0
12,102_PV_2,3,0.0,0.0,0.0,0.0,0
12,104_PV_1,0,1.0,0.0,0.0,0.0,0
12,104_PV_1,1,0.0,0.0,0.0,0.0,0
12,104_PV_1,2,0.0,0.0,0.0,0.0,0
12,104_PV_1,3,0.0,0.0,0.0,0.0,0
12,212_CSP_1,0,0.15,0.0,0.0,0.0,0
12,212_CSP_1,1,0.18000000000000002,0.0,0.0,0.0,0
12,212_CSP_1,2,0.26999999999999996,0.0,0.0,0.0,0
12,212_CSP_1,3,0.20000000000000007,0.0,0.0,0.0,0
12,101_PV_2,0,1.0,0.0,0.0,0.0,0
12,101_PV_2,1,0.0,0.0,0.0,0.0,0
12,101_PV_2,2,0.0,0.0,0.0,0.0,0
12,101_PV_2,3,0.0,0.0,0.0,0.0,0
12,101_PV_3,0,1.0,0.0,0.0,0.0,0
12,101_PV_3,1,0.0,0.0,0.0,0.0,0
12,101_PV_3,2,0.0,0.0,0.0,0.0,0
12,101_PV_3,3,0.0,0.0,0.0,0.0,0
12,101_PV_4,0,1.0,0.0,0.0,0.0,0
